Tipo,Temp_Aire,Temp_Proceso,Velocidad,Torque,Desgaste,Fallo,Tipo_Fallo,Consumo_Estimado,Gasto_Excesivo
L,304.1,313.3,1883,24.5,190,0,No Failure,46.1335,False
L,304.2,313.4,1735,28.9,192,0,No Failure,50.1415,False
L,304.3,313.5,1464,36.7,194,0,No Failure,53.7288,False
M,304.3,313.6,1489,40.3,196,0,No Failure,60.006699999999995,True
M,304.4,313.6,1510,38.9,199,0,No Failure,58.739,False
M,304.3,313.6,1585,32.1,202,0,No Failure,50.8785,False
L,304.4,313.7,1509,35.0,205,1,Tool Wear Failure,52.815,False
L,304.4,313.6,1568,39.1,0,0,No Failure,61.308800000000005,True
M,304.3,313.5,1525,42.0,2,0,No Failure,64.05,True
L,304.4,313.7,1607,33.5,5,0,No Failure,53.8345,False
L,304.5,313.7,1670,32.9,7,0,No Failure,54.943,False
L,304.4,313.6,1585,38.9,9,0,No Failure,61.6565,True
L,304.4,313.6,1569,38.4,11,0,No Failure,60.2496,True
L,304.4,313.6,1507,43.1,13,0,No Failure,64.9517,True
L,304.3,313.5,1452,41.5,15,0,No Failure,60.258,True
L,304.3,313.5,1590,29.8,17,0,No Failure,47.382,False
L,304.3,313.6,1409,56.0,19,0,No Failure,78.904,True
L,304.3,313.5,2643,12.7,21,0,No Failure,33.5661,False
L,304.2,313.4,1644,31.7,23,0,No Failure,52.114799999999995,False
L,304.2,313.4,1568,37.6,25,0,No Failure,58.9568,False
H,304.2,313.3,1625,37.3,27,0,No Failure,60.61249999999999,True
L,304.2,313.4,1482,41.4,32,0,No Failure,61.3548,True
H,304.1,313.3,1397,49.6,34,0,No Failure,69.2912,True
L,304.1,313.3,1459,50.3,39,0,No Failure,73.3877,True
L,304.2,313.4,1490,44.0,41,0,No Failure,65.56,True
L,304.1,313.2,1434,50.1,43,0,No Failure,71.8434,True
M,304.1,313.2,2028,18.9,45,0,No Failure,38.3292,False
L,304.2,313.3,1464,45.9,48,0,No Failure,67.1976,True
M,304.2,313.4,1713,23.5,50,0,No Failure,40.2555,False
M,304.3,313.4,1624,32.1,53,0,No Failure,52.1304,False
L,304.2,313.4,1421,43.4,56,0,No Failure,61.6714,True
H,304.2,313.5,1546,41.4,58,0,No Failure,64.00439999999999,True
L,304.2,313.4,1639,32.7,63,0,No Failure,53.5953,False
H,304.1,313.4,1696,29.6,65,0,No Failure,50.201600000000006,False
L,304.1,313.3,1470,39.9,70,0,No Failure,58.653,False
M,304.1,313.3,1480,38.4,72,0,No Failure,56.832,False
M,304.2,313.4,1329,54.5,75,0,No Failure,72.4305,True
L,304.2,313.4,1740,28.2,78,0,No Failure,49.068,False
M,304.2,313.5,1739,28.1,80,0,No Failure,48.8659,False
M,304.2,313.5,1390,47.8,83,0,No Failure,66.442,True
L,304.2,313.4,1740,23.7,86,0,No Failure,41.238,False
M,304.0,313.3,1844,27.1,88,0,No Failure,49.9724,False
H,304.0,313.1,1388,53.2,91,0,No Failure,73.8416,True
H,304.0,313.2,1517,43.1,96,0,No Failure,65.3827,True
M,304.0,313.1,1450,42.8,101,0,No Failure,62.059999999999995,True
L,304.0,313.2,1584,38.7,104,0,No Failure,61.3008,True
L,304.0,313.1,1720,28.7,106,0,No Failure,49.364,False
L,303.9,313.1,1586,31.9,108,0,No Failure,50.593399999999995,False
M,303.9,313.0,1901,22.5,110,0,No Failure,42.7725,False
L,304.0,313.0,1397,42.4,113,0,No Failure,59.2328,False
L,304.0,313.0,2012,21.1,115,0,No Failure,42.4532,False
L,304.0,313.0,2354,15.0,117,0,No Failure,35.31,False
L,304.0,313.1,1648,35.7,119,0,No Failure,58.833600000000004,False
L,304.0,313.2,1632,30.6,121,0,No Failure,49.93920000000001,False
M,304.1,313.2,1427,46.9,123,0,No Failure,66.9263,True
L,304.1,313.2,1452,48.0,126,0,No Failure,69.696,True
L,304.0,313.2,1416,46.0,128,0,No Failure,65.136,True
L,303.9,313.1,1310,62.9,130,0,No Failure,82.399,True
H,304.0,313.1,1408,39.8,132,0,No Failure,56.038399999999996,False
M,303.9,313.1,1668,34.4,137,0,No Failure,57.3792,False
L,303.9,313.0,1551,36.8,140,0,No Failure,57.0768,False
H,303.9,313.0,1517,36.0,142,0,No Failure,54.612,False
H,303.8,312.9,1570,35.8,147,0,No Failure,56.205999999999996,False
L,303.8,312.8,1428,53.3,152,0,No Failure,76.1124,True
L,303.8,312.8,1503,40.0,154,0,No Failure,60.12,True
L,303.8,312.8,1416,58.7,156,0,No Failure,83.11919999999999,True
M,303.7,312.7,1396,47.3,158,0,No Failure,66.0308,True
L,303.7,312.7,1335,51.1,161,0,No Failure,68.2185,True
M,303.7,312.6,1671,30.5,163,0,No Failure,50.9655,False
L,303.7,312.7,1989,22.4,166,0,No Failure,44.553599999999996,False
L,303.7,312.7,1468,43.3,168,0,No Failure,63.56439999999999,True
H,303.7,312.6,1711,27.6,170,0,No Failure,47.223600000000005,False
M,303.8,312.7,1488,41.3,175,0,No Failure,61.45439999999999,True
L,303.8,312.7,1664,29.3,178,0,No Failure,48.7552,False
M,303.8,312.7,1507,38.5,180,0,No Failure,58.0195,False
L,303.7,312.6,1466,42.5,183,0,No Failure,62.305,True
L,303.7,312.5,1433,53.6,185,0,No Failure,76.8088,True
L,303.7,312.5,1397,45.7,187,0,No Failure,63.8429,True
M,303.7,312.6,1429,43.3,189,0,No Failure,61.875699999999995,True
L,303.7,312.7,1572,37.2,192,0,No Failure,58.4784,False
M,303.7,312.7,1532,42.7,194,0,No Failure,65.4164,True
M,303.7,312.7,1316,51.8,197,0,No Failure,68.1688,True
M,303.8,312.8,1420,47.9,200,0,No Failure,68.018,True
L,303.8,312.9,1589,37.2,203,0,No Failure,59.110800000000005,False
L,303.8,313.0,1365,59.9,205,1,Overstrain Failure,81.7635,True
L,303.8,313.0,1633,32.9,207,0,No Failure,53.725699999999996,False
L,303.9,313.0,1626,31.4,209,0,No Failure,51.0564,False
L,303.9,313.1,1665,29.6,0,0,No Failure,49.284,False
M,303.9,313.2,1350,47.2,2,0,No Failure,63.720000000000006,True
L,303.9,313.2,1590,31.9,5,0,No Failure,50.721,False
M,304.0,313.2,1437,53.9,7,0,No Failure,77.4543,True
L,303.9,313.0,1403,48.3,10,0,No Failure,67.7649,True
L,303.9,313.1,1440,41.1,12,0,No Failure,59.184,False
M,303.9,313.1,1343,61.4,14,0,No Failure,82.4602,True
H,303.9,313.1,1790,26.7,17,0,No Failure,47.793,False
M,303.8,313.1,2117,18.6,22,0,No Failure,39.376200000000004,False
L,303.8,313.1,1458,42.2,25,0,No Failure,61.52760000000001,True
L,303.6,312.9,1381,57.8,27,0,No Failure,79.8218,True
L,303.6,312.9,1450,45.3,29,0,No Failure,65.685,True
L,303.7,312.9,1461,50.1,31,0,No Failure,73.1961,True
M,303.7,312.9,1511,41.0,33,0,No Failure,61.951,True
L,303.8,313.1,1394,45.4,36,0,No Failure,63.2876,True
L,303.8,313.0,1499,42.3,38,0,No Failure,63.4077,True
L,303.7,313.0,1457,44.1,40,0,No Failure,64.25370000000001,True
L,303.7,313.0,1753,29.0,42,0,No Failure,50.837,False
L,303.7,313.0,1694,28.0,44,0,No Failure,47.432,False
L,303.7,313.1,1683,28.4,46,0,No Failure,47.7972,False
L,303.7,313.1,1496,47.4,48,0,No Failure,70.9104,True
L,303.7,313.1,1721,34.8,50,0,No Failure,59.8908,False
L,303.6,313.0,1593,31.6,52,0,No Failure,50.338800000000006,False
L,303.6,313.0,1575,38.3,54,0,No Failure,60.32249999999999,True
L,303.5,313.0,1465,41.0,56,0,No Failure,60.065,True
L,303.6,313.1,1405,38.3,58,0,No Failure,53.811499999999995,False
M,303.5,313.0,1902,21.6,60,0,No Failure,41.083200000000005,False
M,303.4,312.9,1422,39.9,63,0,No Failure,56.73779999999999,False
L,303.5,312.9,1332,52.9,66,0,No Failure,70.4628,True
M,303.4,312.9,1307,54.3,68,0,No Failure,70.97009999999999,True
L,303.5,313.0,1322,59.5,71,0,No Failure,78.659,True
L,303.5,313.0,1547,40.3,73,0,No Failure,62.3441,True
L,303.5,313.1,1897,23.6,75,0,No Failure,44.769200000000005,False
M,303.5,313.0,1403,51.9,77,0,No Failure,72.81569999999999,True
L,303.5,313.0,1393,51.6,80,0,No Failure,71.8788,True
L,303.5,313.0,1482,38.5,82,0,No Failure,57.057,False
M,303.5,312.9,1572,44.7,84,0,No Failure,70.26840000000001,True
L,303.5,312.9,1544,36.9,87,0,No Failure,56.9736,False
M,303.5,313.0,1492,46.1,89,0,No Failure,68.7812,True
L,303.4,312.8,1513,35.8,92,0,No Failure,54.16539999999999,False
L,303.4,312.8,1449,43.9,94,0,No Failure,63.6111,True
L,303.5,312.8,1877,22.3,96,0,No Failure,41.857099999999996,False
L,303.4,312.8,1376,53.4,98,0,No Failure,73.4784,True
M,303.5,312.9,1883,23.3,100,0,No Failure,43.8739,False
M,303.4,312.8,1518,38.7,103,0,No Failure,58.74660000000001,False
M,303.5,312.9,1438,42.8,106,0,No Failure,61.54639999999999,True
L,303.4,312.9,1389,54.1,109,0,No Failure,75.1449,True
L,303.5,312.9,1504,44.8,111,0,No Failure,67.3792,True
L,303.5,312.9,1275,64.4,113,0,No Failure,82.11,True
L,303.6,313.0,1534,39.7,115,0,No Failure,60.899800000000006,True
M,303.6,313.0,1396,38.2,117,0,No Failure,53.327200000000005,False
L,303.6,313.1,1395,44.1,120,0,No Failure,61.5195,True
L,303.6,313.0,1617,30.9,122,0,No Failure,49.9653,False
L,303.7,313.1,1423,41.2,124,0,No Failure,58.62760000000001,False
L,303.5,313.0,1606,34.0,126,0,No Failure,54.604,False
L,303.5,312.9,1501,44.0,128,0,No Failure,66.044,True
M,303.5,312.9,1618,30.4,130,0,No Failure,49.1872,False
L,303.6,313.0,1522,35.8,133,0,No Failure,54.4876,False
L,303.6,312.9,1480,41.4,135,0,No Failure,61.272,True
M,303.7,313.0,1469,39.9,137,0,No Failure,58.613099999999996,False
H,303.8,313.2,1381,52.4,140,0,No Failure,72.36439999999999,True
L,303.8,313.2,1525,41.9,145,0,No Failure,63.8975,True
M,303.8,313.2,1732,29.6,147,0,No Failure,51.2672,False
L,303.8,313.1,1523,39.8,150,0,No Failure,60.615399999999994,True
L,303.8,313.1,1422,42.4,152,0,No Failure,60.29279999999999,True
H,303.8,313.2,1506,46.9,154,0,No Failure,70.6314,True
L,303.8,313.2,1531,39.4,159,0,No Failure,60.321400000000004,True
M,303.9,313.3,1507,34.3,161,0,No Failure,51.6901,False
L,303.9,313.3,1526,40.7,164,0,No Failure,62.108200000000004,True
L,303.8,313.3,1406,52.1,166,0,No Failure,73.2526,True
M,303.9,313.3,1567,35.0,168,0,No Failure,54.845,False
M,303.9,313.4,1464,49.1,171,0,No Failure,71.8824,True
L,303.9,313.4,1442,48.5,174,0,No Failure,69.937,True
L,303.8,313.2,1336,47.8,176,0,No Failure,63.8608,True
H,303.8,313.2,1379,50.2,178,0,No Failure,69.2258,True
L,303.7,313.1,1406,48.6,183,0,No Failure,68.33160000000001,True
M,303.7,313.1,2130,18.1,185,0,No Failure,38.553,False
L,303.7,313.1,1355,49.1,188,0,No Failure,66.5305,True
M,303.8,313.2,1710,26.5,190,0,No Failure,45.315,False
L,303.8,313.1,1309,55.8,193,0,No Failure,73.0422,True
L,303.9,313.1,1491,37.2,195,0,No Failure,55.4652,False
L,303.9,313.2,1481,44.1,197,0,No Failure,65.3121,True
L,303.9,313.1,1425,49.3,199,0,No Failure,70.2525,True
H,303.9,313.2,1680,29.1,201,0,No Failure,48.888,False
H,304.0,313.2,1612,31.7,206,0,No Failure,51.1004,False
L,304.0,313.3,1530,34.8,211,0,No Failure,53.24399999999999,False
L,304.0,313.2,1481,42.6,213,0,No Failure,63.0906,True
M,303.9,313.2,1422,48.0,215,1,Tool Wear Failure,68.256,True
L,303.8,313.0,1427,43.0,0,0,No Failure,61.361,True
H,303.7,312.9,1460,49.8,2,0,No Failure,72.708,True
L,303.6,312.9,1873,23.5,7,0,No Failure,44.0155,False
M,303.7,312.9,1566,32.6,9,0,No Failure,51.05160000000001,False
L,303.6,312.8,1701,30.8,12,0,No Failure,52.390800000000006,False
L,303.6,312.8,1710,27.2,14,0,No Failure,46.512,False
M,303.6,312.8,1689,33.1,16,0,No Failure,55.9059,False
L,303.6,312.7,1637,32.9,19,0,No Failure,53.857299999999995,False
L,303.5,312.6,1496,39.0,21,0,No Failure,58.344,False
M,303.5,312.7,1402,47.0,23,0,No Failure,65.894,True
L,303.4,312.7,1363,45.5,26,0,No Failure,62.0165,True
M,303.4,312.7,1576,49.9,28,0,No Failure,78.6424,True
M,303.4,312.7,1357,55.3,31,0,No Failure,75.04209999999999,True
M,303.4,312.7,1399,48.4,34,0,No Failure,67.71159999999999,True
M,303.4,312.8,1526,30.8,37,0,No Failure,47.000800000000005,False
L,303.5,312.7,1694,27.3,40,0,No Failure,46.2462,False
M,303.5,312.7,1420,49.1,42,0,No Failure,69.722,True
M,303.5,312.7,2116,16.7,45,0,No Failure,35.337199999999996,False
M,303.7,312.9,1406,41.9,48,0,No Failure,58.9114,False
L,303.7,313.0,1456,45.5,51,0,No Failure,66.248,True
L,303.6,312.9,1588,31.9,53,0,No Failure,50.657199999999996,False
L,303.7,312.8,1448,44.5,55,0,No Failure,64.436,True
H,303.6,312.7,1403,46.2,57,0,No Failure,64.8186,True
M,303.5,312.6,1405,51.6,62,0,No Failure,72.498,True
M,303.4,312.6,2706,9.8,65,1,Power Failure,26.518800000000002,False
M,303.3,312.4,1505,38.9,68,0,No Failure,58.5445,False
L,303.2,312.4,1663,33.7,71,0,No Failure,56.0431,False
M,303.3,312.6,1482,44.4,73,0,No Failure,65.80080000000001,True
M,303.3,312.5,1674,32.7,76,0,No Failure,54.7398,False
M,303.4,312.7,1594,32.8,79,0,No Failure,52.283199999999994,False
L,303.5,312.7,1393,49.3,82,0,No Failure,68.6749,True
H,303.5,312.8,1404,55.8,84,0,No Failure,78.3432,True
M,303.5,312.8,1375,45.7,89,0,No Failure,62.837500000000006,True
L,303.5,312.8,1607,38.4,92,0,No Failure,61.7088,True
L,303.4,312.8,1360,50.8,94,0,No Failure,69.088,True
L,303.5,312.8,1524,39.4,96,0,No Failure,60.0456,True
L,303.4,312.7,1534,35.5,98,0,No Failure,54.457,False
L,303.3,312.7,1262,63.8,100,0,No Failure,80.51559999999999,True
L,303.3,312.6,1623,34.6,102,0,No Failure,56.155800000000006,False
M,303.3,312.7,1642,33.6,104,0,No Failure,55.171200000000006,False
M,303.4,312.8,1622,35.1,107,0,No Failure,56.9322,False
M,303.5,312.9,1530,34.5,110,0,No Failure,52.785,False
M,303.4,312.8,1590,36.3,113,0,No Failure,57.71699999999999,False
L,303.4,312.7,1589,34.0,116,0,No Failure,54.026,False
L,303.4,312.6,1462,37.5,118,0,No Failure,54.825,False
H,303.3,312.5,1328,49.8,120,0,No Failure,66.1344,True
H,303.3,312.6,1692,29.0,125,0,No Failure,49.068,False
L,303.3,312.5,1968,20.6,130,0,No Failure,40.540800000000004,False
H,303.3,312.6,1827,24.2,132,0,No Failure,44.2134,False
M,303.3,312.6,1397,47.1,137,0,No Failure,65.7987,True
L,303.3,312.6,1463,44.0,140,0,No Failure,64.372,True
L,303.3,312.7,1643,30.7,142,0,No Failure,50.4401,False
L,303.2,312.6,1281,57.0,144,0,No Failure,73.017,True
L,303.2,312.5,1518,39.9,146,0,No Failure,60.5682,True
L,303.2,312.6,1601,35.3,148,0,No Failure,56.515299999999996,False
L,303.1,312.6,1548,36.4,150,0,No Failure,56.347199999999994,False
H,303.1,312.6,1404,40.6,152,0,No Failure,57.0024,False
M,303.1,312.5,1766,26.7,157,0,No Failure,47.1522,False
M,303.1,312.5,1667,30.0,160,0,No Failure,50.01,False
H,303.0,312.5,1507,37.9,163,0,No Failure,57.1153,False
H,303.0,312.4,1627,37.1,168,0,No Failure,60.361700000000006,True
L,302.9,312.3,1435,47.7,173,0,No Failure,68.4495,True
H,302.9,312.3,1509,46.8,175,0,No Failure,70.6212,True
M,302.9,312.3,1809,25.0,180,0,No Failure,45.225,False
L,302.9,312.3,1515,40.8,183,0,No Failure,61.81199999999999,True
L,302.9,312.3,1530,34.9,185,0,No Failure,53.397,False
H,302.8,312.3,1336,57.5,187,0,No Failure,76.82,True
L,302.9,312.4,2030,19.1,192,0,No Failure,38.773,False
L,302.9,312.4,1550,36.9,194,0,No Failure,57.195,False
L,302.9,312.4,1446,41.7,196,0,No Failure,60.2982,True
L,302.8,312.3,1494,37.5,198,0,No Failure,56.025,False
L,302.8,312.4,1651,27.0,200,0,No Failure,44.577,False
L,302.9,312.4,1698,33.8,202,0,No Failure,57.392399999999995,False
L,302.8,312.3,1504,40.3,204,0,No Failure,60.6112,True
M,302.9,312.4,1421,46.0,206,0,No Failure,65.366,True
H,302.9,312.3,1754,26.9,209,0,No Failure,47.1826,False
L,302.9,312.2,1469,42.0,214,0,No Failure,61.698,True
L,302.8,312.2,1433,50.0,216,0,No Failure,71.65,True
M,302.8,312.3,1432,49.0,218,0,No Failure,70.168,True
L,302.8,312.3,1366,49.1,221,0,No Failure,67.0706,True
H,302.8,312.3,1483,47.2,223,0,No Failure,69.9976,True
L,302.7,312.2,1572,34.4,228,0,No Failure,54.0768,False
L,302.8,312.2,1481,40.2,230,0,No Failure,59.5362,False
L,302.8,312.3,1473,42.6,232,0,No Failure,62.7498,True
M,302.8,312.3,1262,70.5,234,1,Power Failure,88.971,True
L,302.8,312.4,1529,36.8,237,0,No Failure,56.267199999999995,False
L,302.8,312.4,1523,39.7,239,0,No Failure,60.463100000000004,True
M,302.8,312.3,1416,42.7,241,0,No Failure,60.46320000000001,True
L,302.9,312.4,1923,23.9,244,0,No Failure,45.9597,False
H,302.8,312.4,1411,53.8,246,1,Overstrain Failure,75.9118,True
L,302.7,312.4,1477,46.3,251,1,Overstrain Failure,68.3851,True
M,302.6,312.3,1454,54.8,253,1,Tool Wear Failure,79.6792,True
L,302.7,312.3,1421,48.5,0,0,No Failure,68.9185,True
L,302.7,312.3,1858,25.4,2,0,No Failure,47.1932,False
H,302.8,312.5,1422,46.1,4,0,No Failure,65.5542,True
L,302.7,312.4,1444,48.7,9,0,No Failure,70.3228,True
L,302.7,312.4,1360,47.8,11,0,No Failure,65.008,True
L,302.7,312.4,1954,24.8,13,0,No Failure,48.4592,False
L,302.6,312.4,1628,33.0,15,0,No Failure,53.724,False
L,302.7,312.4,1433,44.2,17,0,No Failure,63.33860000000001,True
M,302.7,312.5,1417,51.5,19,0,No Failure,72.9755,True
L,302.8,312.6,1462,39.4,22,0,No Failure,57.602799999999995,False
L,302.9,312.6,1328,59.9,24,0,No Failure,79.5472,True
H,302.7,312.5,1527,36.4,26,0,No Failure,55.5828,False
L,302.6,312.3,1534,34.3,31,0,No Failure,52.6162,False
M,302.6,312.4,1410,50.3,33,0,No Failure,70.923,True
L,302.6,312.3,1660,30.3,36,0,No Failure,50.298,False
L,302.6,312.4,1386,45.8,38,0,No Failure,63.47879999999999,True
L,302.6,312.4,1398,41.6,40,0,No Failure,58.156800000000004,False
L,302.6,312.3,1321,53.4,42,0,No Failure,70.5414,True
L,302.6,312.3,1512,34.2,44,0,No Failure,51.7104,False
M,302.6,312.3,1566,36.6,46,0,No Failure,57.3156,False
M,302.7,312.4,1422,44.5,49,0,No Failure,63.279,True
L,302.6,312.3,1647,31.8,52,0,No Failure,52.3746,False
L,302.6,312.2,1377,45.5,54,0,No Failure,62.6535,True
L,302.5,312.2,1775,27.9,56,0,No Failure,49.5225,False
L,302.6,312.3,1554,42.0,58,0,No Failure,65.268,True
L,302.7,312.4,1423,51.9,60,0,No Failure,73.8537,True
L,302.7,312.4,1453,47.3,62,0,No Failure,68.7269,True
L,302.8,312.4,1590,34.4,64,0,No Failure,54.696,False
L,302.8,312.5,1694,28.4,66,0,No Failure,48.1096,False
L,302.8,312.5,1462,43.4,68,0,No Failure,63.450799999999994,True
L,302.8,312.4,1392,46.2,70,0,No Failure,64.3104,True
L,302.9,312.5,1550,45.5,72,0,No Failure,70.525,True
L,302.9,312.5,1629,30.4,74,0,No Failure,49.5216,False
M,303.0,312.5,1524,42.1,76,0,No Failure,64.1604,True
M,302.9,312.5,1679,30.9,79,0,No Failure,51.881099999999996,False
M,302.9,312.6,1394,46.4,82,0,No Failure,64.6816,True
L,302.9,312.5,1683,32.1,85,0,No Failure,54.024300000000004,False
L,303.0,312.5,1626,30.5,87,0,No Failure,49.593,False
H,303.0,312.5,1698,30.0,89,0,No Failure,50.94,False
M,303.0,312.6,1392,42.9,94,0,No Failure,59.71679999999999,False
L,303.1,312.7,1353,51.8,97,0,No Failure,70.08539999999999,True
M,303.0,312.7,1426,46.8,99,0,No Failure,66.7368,True
L,303.0,312.7,2024,19.9,102,0,No Failure,40.2776,False
M,303.0,312.8,1648,32.1,104,0,No Failure,52.900800000000004,False
L,303.1,312.9,1511,40.1,107,0,No Failure,60.5911,True
L,303.1,312.8,1465,44.1,109,0,No Failure,64.6065,True
L,303.0,312.7,1551,41.8,111,0,No Failure,64.8318,True
L,303.1,312.8,2329,15.1,113,0,No Failure,35.1679,False
H,303.1,312.8,1435,41.9,115,0,No Failure,60.1265,True
L,303.0,312.7,1361,48.8,120,0,No Failure,66.41680000000001,True
M,303.0,312.7,1553,35.8,122,0,No Failure,55.59739999999999,False
L,303.0,312.6,1451,42.1,125,0,No Failure,61.0871,True
L,303.0,312.5,1461,40.2,127,0,No Failure,58.732200000000006,False
M,303.1,312.6,1895,23.5,129,0,No Failure,44.5325,False
M,303.1,312.6,1567,32.9,132,0,No Failure,51.5543,False
M,303.0,312.5,1602,33.7,135,0,No Failure,53.9874,False
L,303.1,312.6,1514,42.1,138,0,No Failure,63.7394,True
L,303.1,312.5,1453,49.1,140,0,No Failure,71.34230000000001,True
M,303.0,312.4,1526,36.1,142,0,No Failure,55.0886,False
M,302.9,312.3,1339,52.1,145,0,No Failure,69.76190000000001,True
L,302.9,312.3,1889,22.8,148,0,No Failure,43.0692,False
L,302.9,312.4,1561,34.8,150,0,No Failure,54.322799999999994,False
M,302.9,312.4,1659,33.1,152,0,No Failure,54.9129,False
L,302.9,312.4,1424,49.5,155,0,No Failure,70.488,True
M,302.9,312.3,1426,44.7,157,0,No Failure,63.742200000000004,True
L,302.9,312.4,1383,51.4,160,0,No Failure,71.08619999999999,True
L,302.8,312.3,1764,29.9,162,0,No Failure,52.7436,False
M,302.7,312.2,1439,42.5,164,0,No Failure,61.1575,True
M,302.7,312.2,1585,35.5,167,0,No Failure,56.2675,False
L,302.7,312.3,1346,61.2,170,0,Random Failures,82.37519999999999,True
L,302.8,312.3,1386,57.8,172,0,No Failure,80.1108,True
L,302.7,312.2,1369,51.8,174,0,No Failure,70.9142,True
M,302.7,312.1,1378,46.9,176,0,No Failure,64.62819999999999,True
L,302.7,312.2,1336,46.8,179,0,No Failure,62.5248,True
M,302.6,312.1,1445,42.0,181,0,No Failure,60.69,True
L,302.7,312.1,1763,26.5,184,0,No Failure,46.7195,False
L,302.7,312.2,1611,34.1,186,0,No Failure,54.935100000000006,False
M,302.7,312.1,1564,32.1,188,0,No Failure,50.2044,False
H,302.7,312.1,1478,36.0,191,0,No Failure,53.208,False
L,302.6,312.0,1781,28.5,196,0,No Failure,50.7585,False
L,302.6,312.1,1782,26.8,198,0,No Failure,47.7576,False
M,302.6,312.1,2000,21.9,200,0,No Failure,43.8,False
M,302.5,312.0,1826,25.3,203,0,No Failure,46.1978,False
L,302.6,312.1,1344,51.0,206,0,No Failure,68.544,True
L,302.6,312.2,1520,43.0,208,0,No Failure,65.36,True
M,302.6,312.1,1611,39.9,210,0,No Failure,64.2789,True
L,302.7,312.2,1450,52.1,213,1,Overstrain Failure,75.545,True
L,302.6,312.1,1499,35.0,215,0,Random Failures,52.465,False
L,302.6,312.1,1288,68.5,0,1,Power Failure,88.228,True
M,302.7,312.2,1350,58.6,2,0,No Failure,79.11,True
M,302.9,312.4,1334,50.9,5,0,No Failure,67.9006,True
L,302.8,312.4,1376,57.1,8,0,No Failure,78.56960000000001,True
L,302.8,312.4,1368,49.5,10,0,No Failure,67.716,True
H,302.9,312.5,1357,55.0,12,0,Random Failures,74.635,True
M,302.9,312.5,1924,24.0,17,0,No Failure,46.176,False
M,302.9,312.5,1551,40.0,20,0,No Failure,62.04,True
M,302.9,312.5,1903,21.2,23,0,No Failure,40.343599999999995,False
H,302.9,312.3,1417,48.7,26,0,No Failure,69.0079,True
L,302.7,312.1,1601,35.2,31,0,No Failure,56.3552,False
L,302.7,312.1,1543,37.5,33,0,No Failure,57.8625,False
L,302.6,312.1,1439,52.3,35,0,No Failure,75.2597,True
H,302.6,312.0,1657,29.3,37,0,No Failure,48.5501,False
L,302.8,312.2,1458,51.0,42,0,No Failure,74.358,True
L,302.8,312.2,1746,27.4,44,0,No Failure,47.840399999999995,False
L,302.9,312.2,1677,30.5,46,0,No Failure,51.1485,False
L,302.8,312.1,1520,39.9,48,0,No Failure,60.648,True
L,302.9,312.2,1367,55.1,50,0,No Failure,75.32169999999999,True
L,302.8,312.2,1509,36.5,52,0,Random Failures,55.0785,False
L,302.8,312.1,1418,51.4,54,0,No Failure,72.8852,True
L,302.8,312.1,1958,20.3,56,0,No Failure,39.7474,False
L,302.8,312.2,1682,30.9,58,0,No Failure,51.9738,False
M,302.8,312.2,1452,50.3,60,0,No Failure,73.03559999999999,True
